iterations,fitness,time
0,2559.46425978,0.000191839999999
10,2672.39911831,0.000430516999998
20,2602.93841231,0.000625885999998
30,2767.5824141,0.000872903999998
40,2925.67604659,0.001067952
50,2922.32499485,0.001312724
60,2922.32499485,0.001502639
70,2838.25409152,0.001718539
80,2914.35809321,0.001910379
90,2965.06930155,0.002100936
100,2868.84454636,0.002290851
110,2929.94274832,0.00248269
120,2986.0892889,0.002671643
130,2972.10709251,0.002859633
140,2993.31793272,0.003046981
150,3010.73123559,0.00323785799999
160,3010.73123559,0.00342841399999
170,3072.26148812,0.00371489099999
180,2981.26800781,0.0039186
190,2981.26800781,0.00412808399999
200,2977.90201752,0.004320886
210,3038.96938199,0.00453999299999
220,3046.69030414,0.004728304
230,3022.20373654,0.004917256
240,3034.58653375,0.005231321
250,3075.61052452,0.005513627
260,3040.14727401,0.005729848
270,3050.64213433,0.005971091
280,3040.14727401,0.006248585
290,3044.01118149,0.006483092
300,3059.4962814,0.006676856
310,3036.49622866,0.006872224
320,3093.5433704,0.007061818
330,3013.57416161,0.007285738
340,3050.301532,0.007507733
350,3068.81250593,0.007699252
360,3081.24030422,0.007888846
370,3100.03396657,0.008098651
380,3088.11834744,0.008289529
390,3091.52701935,0.008508958
400,3084.88982967,0.00869759
410,3144.38020836,0.008887826
420,3118.61612495,0.009078704
430,3077.68465432,0.009273751
440,3095.92097933,0.009474894
450,3076.74070411,0.00966577200001
460,3124.71669377,0.00985921600001
470,3113.46677077,0.010052018
480,3116.84735019,0.010243537
490,3159.09840374,0.01043281
500,3054.25031978,0.010626574
510,3090.89191493,0.010814564
520,3132.8876029,0.011002233
530,3065.78241246,0.011257271
540,3147.77645252,0.011515517
550,3074.68405243,0.011742003
560,3068.25929442,0.011940579
570,3153.04176629,0.012129531
580,3086.56623128,0.012318484
590,3133.00934435,0.012505832
600,3153.35147847,0.01268933
610,3172.23266596,0.012871867
620,3142.37945607,0.013054724
630,3145.45197921,0.013240148
640,3144.85633803,0.013422364
650,3199.12212149,0.013606504
660,3199.12212149,0.013790644
670,3235.34187521,0.013974143
680,3235.34187521,0.014157962
690,3125.66415466,0.014341461
700,3180.53541325,0.01458078
710,3166.32634542,0.014931417
720,3197.64461116,0.015147316
730,3132.40172997,0.015362575
740,3190.28180371,0.015589061
750,3118.27661113,0.015786033
760,3196.61019549,0.015974023
770,3161.66079287,0.01615656
780,3171.53965303,0.01634038
790,3192.23542713,0.016522917
800,3199.42325461,0.016706416
810,3192.23542713,0.016890878
820,3192.23542713,0.01707566
830,3198.73817932,0.017298297
840,3280.74380045,0.017570658
850,3280.74380045,0.018069505
860,3288.88399322,0.018284443
870,3251.34828202,0.018573807
880,3289.13331651,0.01889878
890,3184.70992498,0.022623615
900,3211.27592712,0.022852668
910,3222.75187426,0.023047075
920,3298.20324331,0.023246294
930,3268.69556118,0.023459307
940,3297.93555405,0.023783317
950,3257.60149977,0.024127217
960,3248.85526671,0.024457964
970,3281.71335795,0.024665203
980,3249.41001528,0.024909333
990,3227.69714285,0.027356733
1000,3281.08455631,0.027604393
1010,3231.07266432,0.027822218
