iterations,fitness,time
0,3195.08991544,0.016008995
10,3396.77091181,0.031006821
20,3413.19281617,0.042583292
30,3382.88225145,0.052591681
40,3376.8418408,0.062562215
50,3394.20480679,0.072352779
60,3392.59975004,0.082191143
70,3380.63908646,0.092443663
80,3392.59975004,0.102431841
90,3392.59975004,0.111459858
100,3380.63908646,0.121730022
110,3413.19281617,0.132002752
120,3391.06603474,0.141285807
130,3392.59975004,0.151333013
140,3384.39033135,0.161132239
150,3383.55145962,0.171472658
160,3384.02804724,0.183384046
170,3372.05764441,0.194390451
180,3413.19281617,0.206263663
190,3366.84190373,0.21770251
200,3377.28678794,0.229273527
210,3432.9356306,0.240169897
220,3413.19281617,0.250083008
230,3384.99018689,0.260190525
240,3392.59975004,0.270782774
250,3381.55116528,0.281187033
260,3369.95732753,0.291689136
270,3380.63908646,0.301629194
280,3414.23824943,0.311501883
290,3386.46383279,0.321699546
300,3380.63908646,0.331458351
310,3377.28678794,0.341080173
320,3386.46383279,0.351090807
330,3391.76725188,0.361454645
340,3368.44572933,0.372561782
350,3392.59975004,0.382755273
360,3392.59975004,0.392897115
370,3408.34512862,0.402565775
380,3414.78290086,0.41270858
390,3372.49549475,0.423654032
400,3387.14183865,0.434017549
410,3401.71673015,0.444447793
420,3371.46838285,0.455329727
430,3413.19281617,0.46555562
440,3413.19281617,0.475629131
450,3372.05764441,0.485236517
460,3377.88757916,0.49514642
470,3380.63908646,0.505336704
480,3384.39033135,0.515617454
490,3413.19281617,0.52552094
500,3422.63592292,0.53808484
510,3415.38720298,0.548738042
520,3373.21394219,0.558854542
530,3384.39033135,0.568558169
540,3392.59975004,0.579145927
550,3413.19281617,0.589139238
560,3358.69809869,0.598790574
570,3392.59975004,0.609548678
580,3384.39033135,0.620111734
590,3384.16483115,0.62959914
600,3365.55959574,0.639520912
610,3373.31369046,0.649333932
620,3369.3567227,0.658758782
630,3404.44632227,0.668906399
640,3377.28678794,0.678509294
650,3372.05764441,0.688569011
660,3381.84550073,0.70050093
670,3355.5774759,0.71140949
680,3386.46383279,0.721455092
690,3413.19281617,0.732440645
700,3381.55116528,0.742321354
710,3381.55116528,0.75217255
720,3392.5289374,0.762448488
730,3352.53175522,0.772137357
740,3384.39033135,0.782079661
750,3392.59975004,0.792423288
760,3403.91622054,0.802989552
770,3402.53407346,0.813179835
780,3423.44210972,0.823911633
790,3420.67781556,0.834009847
800,3437.33467539,0.843457794
810,3414.18727335,0.854258885
820,3421.34179284,0.865983566
830,3423.44210972,0.876143694
840,3398.84099561,0.886887362
850,3418.58847082,0.897684283
860,3421.34179284,0.907484151
870,3416.91782148,0.917223066
880,3434.26236583,0.928181029
890,3451.81865529,0.938028054
900,3423.44210972,0.948201335
910,3432.9356306,0.958298266
920,3428.67125325,0.968155237
930,3384.39033135,0.978130584
940,3423.44210972,0.988267615
950,3411.11931473,0.998124907
960,3432.9356306,1.008021978
970,3402.53407346,1.017911349
980,3422.05996264,1.027749713
990,3390.89308354,1.038891497
1000,3423.44210972,1.048351956
1010,3417.60372176,1.057825888
1020,3432.9356306,1.067848713
1030,3432.9356306,1.077777543
1040,3432.9356306,1.087704128
1050,3414.18727335,1.097823836
1060,3428.67125325,1.107717057
1070,3428.67125325,1.117583972
1080,3406.96194122,1.127685715
1090,3421.34179284,1.137442274
1100,3407.53773339,1.147542733
1110,3416.31332025,1.15769452
1120,3432.9356306,1.167372483
1130,3421.34179284,1.177117493
1140,3414.18727335,1.186862503
1150,3413.46469341,1.197711715
1160,3421.34179284,1.207671342
1170,3420.67781556,1.217057054
1180,3432.9356306,1.226631398
1190,3406.96194122,1.23645308
1200,3428.67125325,1.245887233
1210,3421.34179284,1.256083292
1220,3428.67125325,1.265981646
1230,3428.67125325,1.27498464
1240,3432.9356306,1.285320247
1250,3428.67125325,1.295135833
1260,3448.07077622,1.304761825
1270,3428.67125325,1.314270083
1280,3432.9356306,1.324138602
1290,3411.11931473,1.332939171
1300,3408.20694156,1.342665254
