iterations,fitness,time
0,3120.49757415,0.017775333
10,3267.95412929,0.032459415
20,3336.1276276,0.04523729
30,3327.50673293,0.057595876
40,3297.50312283,0.06772617
50,3297.50312283,0.077372373
60,3312.69280805,0.088352151
70,3297.50312283,0.098189873
80,3297.50312283,0.107863024
90,3297.50312283,0.11750634
100,3334.30183138,0.127346308
110,3299.01635441,0.137117625
120,3334.30183138,0.147086235
130,3334.30183138,0.156862043
140,3297.50312283,0.166553479
150,3303.23056947,0.176501557
160,3297.50312283,0.186380662
170,3297.50312283,0.19599286
180,3297.50312283,0.205750382
190,3297.50312283,0.215609598
200,3304.00587502,0.22537514
210,3309.86282466,0.235203238
220,3297.50312283,0.246241402
230,3297.50312283,0.255503926
240,3297.50312283,0.265460987
250,3297.50312283,0.275285236
260,3297.50312283,0.284351749
270,3307.94800704,0.29385295
280,3334.30183138,0.303053238
290,3297.50312283,0.312778038
300,3297.50312283,0.322518236
310,3338.99681712,0.333642375
320,3304.00587502,0.346816441
330,3297.50312283,0.35767239
340,3297.50312283,0.368317571
350,3297.50312283,0.377984306
360,3297.50312283,0.38820635
370,3297.50312283,0.399010008
380,3297.50312283,0.408243018
390,3297.50312283,0.418191096
400,3309.49036349,0.427425069
410,3297.50312283,0.437279473
420,3297.50312283,0.447167561
430,3297.50312283,0.456130456
440,3319.34088567,0.465950855
450,3304.00587502,0.475530973
460,3334.30183138,0.484553536
470,3334.30183138,0.494495198
480,3334.30183138,0.503685541
490,3334.30183138,0.513034039
500,3304.00587502,0.523196092
510,3304.00587502,0.533528812
520,3297.50312283,0.542749952
530,3334.30183138,0.553940177
540,3334.30183138,0.563682621
550,3334.30183138,0.573251511
560,3297.50312283,0.582697213
570,3297.50312283,0.591953321
580,3334.30183138,0.601504567
590,3297.50312283,0.610723141
600,3297.50312283,0.620058166
610,3334.30183138,0.63003672
620,3297.50312283,0.639501991
630,3297.50312283,0.649019232
640,3297.50312283,0.65862726
650,3297.50312283,0.668590416
660,3297.50312283,0.67821288
670,3297.50312283,0.687714722
680,3297.50312283,0.698384605
690,3297.50312283,0.708054868
700,3297.50312283,0.717557994
710,3297.50312283,0.726788438
720,3305.28231165,0.736117047
730,3297.50312283,0.745274347
740,3334.30183138,0.754222163
750,3324.21904895,0.763813509
760,3304.00587502,0.772806879
770,3297.50312283,0.782014866
780,3297.50312283,0.791467946
790,3297.50312283,0.800209808
800,3386.85323678,0.809783831
810,3297.50312283,0.820043087
820,3305.54411232,0.829635396
830,3297.50312283,0.838866802
840,3297.50312283,0.850044516
850,3297.50312283,0.859547641
860,3297.50312283,0.868708791
870,3304.76669006,0.878327726
880,3297.50312283,0.887799413
890,3297.50312283,0.896615059
900,3297.50312283,0.905965162
910,3297.50312283,0.915707286
920,3297.50312283,0.924651574
930,3306.32965211,0.93411909
940,3297.50312283,0.943436471
950,3297.50312283,0.952420217
960,3297.50312283,0.96192206
970,3297.50312283,0.970644995
980,3297.50312283,0.97997585
990,3297.50312283,0.989307668
1000,3297.50312283,1.000463246
1010,3312.69280805,1.009510511
1020,3297.50312283,1.01886318
1030,3337.07822199,1.027923919
1040,3297.50312283,1.036963486
1050,3297.50312283,1.046439344
1060,3297.50312283,1.056119552
1070,3297.50312283,1.065521946
1080,3297.50312283,1.075179699
1090,3297.50312283,1.086047517
1100,3321.296327,1.098521592
1110,3304.00587502,1.108058722
1120,3297.50312283,1.119388817
1130,3297.50312283,1.129883221
1140,3297.50312283,1.138872421
1150,3298.83708221,1.149649773
1160,3297.50312283,1.161351998
1170,3304.00587502,1.170320025
1180,3297.50312283,1.180419842
