iterations,fitness,time
0,1950.54319922,5.13299999838e-06
10,1710.9180177,9.62399999693e-06
20,2203.06830871,1.37939999973e-05
30,2291.86939784,3.01549999975e-05
40,2326.69017331,3.4645999996e-05
50,1987.00349146,3.81739999966e-05
60,2197.49030688,4.20239999954e-05
70,2332.39851947,4.58729999941e-05
80,2180.91563301,4.97229999965e-05
90,2158.51016979,5.35719999952e-05
100,2029.12024603,5.74219999976e-05
110,2096.09584752,6.09509999983e-05
120,2050.08000074,6.99329999989e-05
130,2041.36921859,7.41039999994e-05
140,1699.97156617,7.76330000001e-05
150,1891.57522554,8.11620000007e-05
160,1981.55026595,8.46910000014e-05
170,1698.68466073,8.85410000038e-05
180,1792.4393702,9.20700000044e-05
190,1864.36985298,9.5598000005e-05
200,2223.86384894,9.91270000057e-05
210,2052.84924346,0.000102977000008
220,1846.51149282,0.000106826000007
230,1882.35089178,0.000110355000007
240,1577.51714593,0.000113884000005
250,1667.18817412,0.000117413000005
260,1935.80583065,0.000121263000008
270,2003.52685966,0.000124472000007
280,2041.66466249,0.000128322000005
290,2237.31518418,0.000132172000004
300,2017.53412897,0.000135701000005
310,2021.91901439,0.000139550000007
320,1968.90734676,0.000143399000006
330,2083.81601087,0.000147249000005
340,2180.53387083,0.000151099000004
350,2401.50917434,0.000154628000004
360,2526.11046173,0.000158477000003
370,2580.37355004,0.000162006000004
380,2604.19016025,0.000165856000002
390,2583.26881924,0.000170027000003
400,2678.10892257,0.000173876000002
410,2709.65862434,0.000178047000002
420,2709.65862434,0.000182859000002
430,2709.65862434,0.000187350000001
440,2709.65862434,0.000191520000001
450,2754.7858813,0.000196012
460,2754.7858813,0.000200182
470,2791.51325169,0.000204673999999
480,2791.51325169,0.000209485999999
490,2791.51325169,0.000214618999998
500,2791.51325169,0.000219430999998
510,2791.51325169,0.000224563
520,2791.51325169,0.000229375
530,2791.51325169,0.000234507999998
540,2791.51325169,0.000239960999998
550,2791.51325169,0.000245093999997
560,2791.51325169,0.000250226999995
570,2791.51325169,0.000255359999993
580,2791.51325169,0.000260491999995
590,2791.51325169,0.000265944999995
600,2791.51325169,0.000271077999997
610,2791.51325169,0.000276531999997
620,2791.51325169,0.000281664999996
630,2791.51325169,0.000286797999994
640,2791.51325169,0.000291609999994
650,2791.51325169,0.000296742999996
660,2791.51325169,0.000302196999996
670,2791.51325169,0.000307650999996
680,2791.51325169,0.000312783999995
690,2791.51325169,0.000318237999995
700,2791.51325169,0.000324012999993
710,2791.51325169,0.000329786999991
720,2791.51325169,0.000335561999989
730,2791.51325169,0.000340694999991
740,2791.51325169,0.000346147999991
750,2791.51325169,0.000351600999991
760,2791.51325169,0.000357053999991
770,2791.51325169,0.000362827999993
780,2791.51325169,0.000384962999995
790,2791.51325169,0.000395869999995
800,2791.51325169,0.000402606999995
810,2791.51325169,0.000409022999992
820,2791.51325169,0.000414475999992
830,2791.51325169,0.000421212999992
840,2791.51325169,0.000427628999994
850,2791.51325169,0.000434365999993
860,2791.51325169,0.000440460999993
870,2791.51325169,0.000446555999993
880,2791.51325169,0.000452650999993
890,2791.51325169,0.000458745999996
900,2791.51325169,0.000464520999998
910,2791.51325169,0.000469973999998
920,2791.51325169,0.000476389999999
930,2791.51325169,0.000482164000001
940,2791.51325169,0.000487938000003
950,2791.51325169,0.000493712000004
960,2791.51325169,0.000499487000003
970,2791.51325169,0.000505903000004
980,2791.51325169,0.000511998000004
990,2791.51325169,0.000518093000004
1000,2791.51325169,0.000524509000002
1010,2791.51325169,0.000530604000001
1020,2791.51325169,0.000536700000001
1030,2791.51325169,0.000542796000001
1040,2791.51325169,0.000549532000001
1050,2791.51325169,0.000555627000001
1060,2791.51325169,0.000561401000002
1070,2791.51325169,0.000567496000002
1080,2791.51325169,0.000573591000002
1090,2791.51325169,0.000594122000003
1100,2791.51325169,0.000600859000002
1110,2791.51325169,0.000622032000003
1120,2791.51325169,0.000642884000001
1130,2791.51325169,0.000662132000002
1140,2791.51325169,0.000667586000002
