iterations,fitness,time
3970,3525.89400004,4.000867127
3980,3508.97598119,4.010523275
3990,3508.97598119,4.022038793
4000,3509.65718193,4.031812676
4010,3498.31144571,4.041757546
4020,3507.16718124,4.051559338
4030,3524.90565483,4.061359847
4040,3507.16718124,4.07081806
4050,3519.33600904,4.08087104
4060,3497.23606886,4.09043993
4070,3508.97598119,4.099926053
4080,3499.61981851,4.110458954
4090,3509.65718193,4.120163543
4100,3509.65718193,4.129681746
4110,3496.86748116,4.139555719
4120,3496.86748116,4.149271215
4130,3527.1197233,4.159063704
4140,3525.02332513,4.169522821
4150,3523.39100971,4.180745126
4160,3507.16718124,4.190305995
4170,3498.31144571,4.199940328
4180,3496.86748116,4.209739554
4190,3495.85999919,4.219509908
4200,3500.78832767,4.229180813
4210,3509.65718193,4.23924855
4220,3507.16718124,4.249099746
4230,3496.12986541,4.258626611
4240,3509.65718193,4.268599712
4250,3529.8973222,4.278456362
4260,3522.75522799,4.287797803
4270,3507.16718124,4.297840197
4280,3496.86748116,4.307753949
4290,3495.85999919,4.317217295
4300,3501.38661883,4.327212532
4310,3509.8775319,4.33694054
4320,3508.97598119,4.347894013
4330,3508.97598119,4.357703825
4340,3519.53036093,4.367585497
4350,3507.16718124,4.377293936
4360,3509.65718193,4.387044721
4370,3507.16718124,4.396850684
4380,3498.31144571,4.40675
4390,3524.75190739,4.416459722
4400,3508.97598119,4.426505324
4410,3508.97598119,4.4365243
4420,3508.6712993,4.446066564
4430,3498.31144571,4.456125319
4440,3512.35971572,4.466004425
4450,3509.65718193,4.475478679
4460,3507.16718124,4.485659338
4470,3485.84057171,4.495722585
4480,3493.85233433,4.506249069
4490,3500.13620844,4.515943392
4500,3509.67428589,4.526213877
4510,3512.55245112,4.536145915
4520,3525.31092335,4.54617291
4530,3505.67096373,4.556395274
4540,3507.16718124,4.566324746
4550,3509.65718193,4.575943681
4560,3506.89842701,4.585890155
4570,3496.86748116,4.595745521
4580,3504.94807366,4.605269177
4590,3496.32921629,4.615116523
4600,3508.97598119,4.624817583
4610,3505.51691239,4.634511265
4620,3507.16718124,4.644486611
4630,3496.86748116,4.654572955
4640,3496.86748116,4.665587059
4650,3514.88558462,4.675370245
4660,3507.16718124,4.685370614
4670,3515.82368385,4.695567314
4680,3507.16718124,4.70523469
4690,3506.17584707,4.715637345
4700,3508.97598119,4.725554947
4710,3519.8422344,4.734977551
4720,3517.82242961,4.745107845
4730,3497.08439881,4.754779712
4740,3510.80074392,4.763801313
4750,3523.29863051,4.774116709
4760,3509.65718193,4.784411575
4770,3509.65718193,4.794064515
4780,3496.86748116,4.80439146
4790,3502.76876591,4.814148982
4800,3509.65718193,4.825557673
4810,3484.59557137,4.834998242
4820,3498.31144571,4.844473458
4830,3498.31144571,4.854810991
4840,3517.19972745,4.864277865
4850,3497.58946344,4.873985342
4860,3509.57322625,4.883751846
4870,3503.26233154,4.893219042
4880,3507.16718124,4.902938068
4890,3531.54759106,4.912752692
4900,3505.67096373,4.922600359
4910,3501.75046732,4.932875656
4920,3509.65718193,4.943495173
4930,3488.81041632,4.953802229
4940,3493.85233433,4.964483982
4950,3530.13981854,4.974462536
4960,3510.46771896,4.984547918
4970,3509.65718193,4.995363766
4980,3525.04042909,5.00507028
4990,3514.80100061,5.014810157
