iterations,fitness,time
0,2967.46492736,0.000462596999999
10,2918.23856781,0.000889905999998
20,2953.39965105,0.001282568
30,2987.29091432,0.001672664
40,2999.33819238,0.002062759
50,3118.10799576,0.002457025
60,3042.21529016,0.002922509
70,3112.62830653,0.003324153
80,3215.8112973,0.003715853
90,3119.37918953,0.004106911
100,3137.23843336,0.004497327
110,3097.90174232,0.004891914
120,3217.46984356,0.005281367
130,3150.2927547,0.0056705
140,3055.72612828,0.006061879
150,3052.70922259,0.00645101200001
160,3192.47284703,0.00684110700001
170,3190.07084501,0.00723409
180,3214.01106306,0.00764760400001
190,3222.47449936,0.008059834
200,3172.26704481,0.008559965
210,3109.40050664,0.008987274
220,3161.82932629,0.009449871
230,3167.52756381,0.009843175
240,3205.87897409,0.010234554
250,3166.23020309,0.010624329
260,3191.97168715,0.011215888
270,3152.62058989,0.011614966
280,3228.41939598,0.012006024
290,3130.69008274,0.012401894
300,3165.16962946,0.01282407
310,3153.51417141,0.013213845
320,3228.12672407,0.013602979
330,3140.68018456,0.013992113
340,3119.38695672,0.014382529
350,3152.58607843,0.014771663
360,3149.14857446,0.015163362
370,3190.57061999,0.015555061
380,3188.78140453,0.015943873
390,3221.45103773,0.016332685
400,3208.77858442,0.016724064
410,3209.93356929,0.017113197
420,3202.17635623,0.017568416
430,3208.10369263,0.018082342
440,3192.13418525,0.018502914
450,3229.30764564,0.018951075
460,3266.71003138,0.019368438
470,3205.75090853,0.019828469
480,3184.80561353,0.020334374
490,3259.93233668,0.020726074
500,3205.95646905,0.021115849
510,3193.75663632,0.021563047
520,3214.46561237,0.021953784
530,3280.81149759,0.022359599
540,3185.3335141,0.022750978
550,3203.47837315,0.023139148
560,3164.92095084,0.023529243
570,3168.01292428,0.023933454
580,3232.04488292,0.024323229
590,3223.69810062,0.024770107
600,3180.9470673,0.025164052
610,3164.15029735,0.025556714
620,3175.54461018,0.025945205
630,3188.37507931,0.026335942
640,3131.01669417,0.026864303
650,3228.11814372,0.02727493
660,3163.74663933,0.027727903
670,3192.42935457,0.02839068
680,3146.68411008,0.028829217
690,3227.08098638,0.029219633
700,3149.14154882,0.029668114
