iterations,fitness,time,fevals
0,26.0,0.076470598
10,30.0,0.140949928
20,33.0,0.194760016
30,38.0,0.245909371
40,36.0,0.301250969
50,35.0,0.359821121
60,43.0,0.410668922
70,37.0,0.462357224
80,36.0,0.511745374
90,42.0,0.562487309
100,36.0,0.611288712
110,36.0,0.657815948
120,41.0,0.70875646
130,36.0,0.762632633
140,36.0,0.808632149
150,36.0,0.852923072
160,35.0,0.899849065
170,35.0,0.94553227
180,36.0,0.991719134
190,36.0,1.038419923
200,39.0,1.08563143
210,40.0,1.129364798
220,37.0,1.174030097
230,36.0,1.217558152
240,36.0,1.263185216
250,44.0,1.308574565
260,37.0,1.354366521
270,36.0,1.400945085
280,37.0,1.444043907
290,36.0,1.487676865
300,41.0,1.533003659
310,39.0,1.582337915
320,37.0,1.625748236
330,36.0,1.66941969
340,36.0,1.716658464
350,35.0,1.768400661
360,35.0,1.813841981
370,41.0,1.858735049
380,35.0,1.904401572
390,41.0,1.948851612
400,36.0,1.993818144
410,41.0,2.038832797
420,36.0,2.084951651
430,36.0,2.131077242
440,36.0,2.178321791
450,37.0,2.231268279
460,36.0,2.310438749
470,37.0,2.368821553
480,42.0,2.421375059
490,36.0,2.471744543
500,42.0,2.524599924
510,37.0,2.574812215
520,36.0,2.621850167
530,36.0,2.670320823
540,44.0,2.718982035
550,39.0,2.768535398
560,42.0,2.817333914
570,43.0,2.864293591
580,45.0,2.909945998
590,45.0,2.958927371
600,43.0,3.006558166
610,43.0,3.053306113
620,43.0,3.100019414
630,43.0,3.15023363
640,45.0,3.197835553
650,43.0,3.246666148
660,44.0,3.291649041
670,43.0,3.337329038
680,42.0,3.388570463
690,43.0,3.46373732
700,43.0,3.530759007
710,43.0,3.58454696
720,43.0,3.631298756
730,44.0,3.680513031
740,43.0,3.727669681
750,42.0,3.776516958
760,42.0,3.822365376
770,42.0,3.86880824
780,44.0,3.916473361
790,43.0,3.962891523
800,43.0,4.009100201
810,44.0,4.052355253
820,43.0,4.097538327
830,42.0,4.140819364
840,43.0,4.189616275
850,44.0,4.235572803
860,43.0,4.296670556
870,43.0,4.363943753
880,43.0,4.427440466
890,43.0,4.510131099
900,43.0,4.578932598
910,43.0,4.654381761
920,43.0,4.717694333
930,45.0,4.773273004
940,44.0,4.835470789
950,43.0,4.904361471
960,44.0,4.950366761
970,42.0,4.996896563
980,42.0,5.043285854
990,43.0,5.088640878
1000,43.0,5.133810157
1010,43.0,5.179100378
1020,43.0,5.222707351
1030,45.0,5.266476328
1040,43.0,5.311631492
1050,44.0,5.358630949
1060,43.0,5.406593454
1070,45.0,5.456688652
1080,42.0,5.503298975
1090,43.0,5.551581961
1100,43.0,5.599810731
1110,42.0,5.648625286
1120,43.0,5.695623459
1130,45.0,5.743620931
1140,44.0,5.791150031
1150,43.0,5.838368595
1160,43.0,5.887612063
1170,43.0,5.934870727
1180,43.0,5.980126302
1190,43.0,6.026684334
1200,43.0,6.072333854
1210,43.0,6.117935575
1220,43.0,6.162250558
1230,44.0,6.207364338
1240,44.0,6.250534057
1250,44.0,6.296468129
1260,43.0,6.350206357
1270,44.0,6.403988535
1280,44.0,6.45528225
1290,44.0,6.502031481
1300,44.0,6.547078214
1310,43.0,6.59546899
1320,44.0,6.643166833
1330,43.0,6.688799351
1340,44.0,6.734798545
1350,45.0,6.784667257
1360,45.0,6.828812214
1370,44.0,6.875441464
1380,44.0,6.921624479
1390,44.0,6.965632454
1400,46.0,7.011161673
1410,43.0,7.05416682
1420,44.0,7.097290985
1430,44.0,7.143624456
1440,43.0,7.188436682
1450,44.0,7.231033448
1460,44.0,7.274411047
1470,44.0,7.318357107
1480,43.0,7.362913654
1490,44.0,7.409969892
1500,44.0,7.452864363
1510,44.0,7.496970504
1520,44.0,7.543039633
1530,44.0,7.585467336
1540,44.0,7.628662398
1550,44.0,7.67072535
1560,44.0,7.716972525
1570,45.0,7.762404863
1580,44.0,7.807687065
1590,44.0,7.852025788
1600,44.0,7.898784001
1610,44.0,7.94330943
1620,44.0,7.985844602
1630,44.0,8.027469658
1640,46.0,8.070907246
1650,44.0,8.115264896
1660,44.0,8.160469784
1670,44.0,8.201990259
1680,44.0,8.244951135
1690,44.0,8.289614509
1700,43.0,8.334371237
1710,44.0,8.377127762
1720,44.0,8.420791196
1730,44.0,8.463535532
1740,44.0,8.507319587
1750,44.0,8.552790741
1760,44.0,8.597189453
1770,45.0,8.645814415
1780,45.0,8.690839013
1790,44.0,8.7359637
1800,45.0,8.783103347
1810,44.0,8.829923153
1820,44.0,8.876089807
1830,44.0,8.921009181
1840,44.0,8.966164666
1850,44.0,9.007756358
1860,45.0,9.050976443
1870,44.0,9.09629265
1880,44.0,9.139371903
1890,44.0,9.182966685
1900,44.0,9.22655056
1910,44.0,9.272568041
1920,44.0,9.319764149
1930,44.0,9.363511312
1940,44.0,9.406566826
1950,44.0,9.448683672
1960,44.0,9.492967537
1970,44.0,9.538317749
1980,45.0,9.586005326
1990,44.0,9.628610112
2000,44.0,9.673039301
2010,46.0,9.718370906
2020,45.0,9.764516707
2030,44.0,9.808436141
2040,44.0,9.854540559
2050,44.0,9.900911243
2060,45.0,9.943945263
2070,44.0,9.990207516
2080,44.0,10.03240392
2090,45.0,10.077321369
2100,44.0,10.12223914
2110,44.0,10.168723388
2120,45.0,10.215102734
2130,44.0,10.260072475
2140,44.0,10.306661625
2150,44.0,10.352476679
2160,44.0,10.395513907
2170,44.0,10.438131525
2180,44.0,10.480463309
2190,44.0,10.525151064
2200,43.0,10.569837215
2210,43.0,10.614117231
2220,44.0,10.659957949
2230,44.0,10.704791027
2240,44.0,10.748752486
2250,44.0,10.790054173
2260,43.0,10.8350345
2270,43.0,10.879805985
2280,43.0,10.922534921
2290,44.0,10.963993801
2300,43.0,11.008376474
2310,44.0,11.052202554
2320,43.0,11.095392483
2330,44.0,11.138886854
2340,43.0,11.185642501
2350,44.0,11.229587599
2360,44.0,11.272362731
2370,43.0,11.318567881
2380,44.0,11.359823372
2390,43.0,11.402502264
2400,43.0,11.445104162
2410,44.0,11.489709471
2420,44.0,11.535611784
2430,44.0,11.577734725
2440,44.0,11.62342178
2450,44.0,11.66905141
2460,44.0,11.711995605
2470,44.0,11.757032393
2480,44.0,11.801372077
2490,46.0,11.845953005
2500,44.0,11.888561641
2510,44.0,11.930787239
2520,43.0,11.976993031
2530,44.0,12.020021918
2540,44.0,12.063689201
2550,43.0,12.107683381
2560,44.0,12.154223128
2570,44.0,12.200122874
2580,44.0,12.242805615
2590,44.0,12.288603987
2600,44.0,12.330694848
2610,43.0,12.373504948
2620,44.0,12.416788872
2630,44.0,12.46108557
2640,43.0,12.505492303
2650,44.0,12.549071044
2660,43.0,12.594059391
2670,44.0,12.638582253
2680,43.0,12.681367971
2690,43.0,12.724208547
2700,43.0,12.768360563
2710,44.0,12.811831836
2720,44.0,12.857411742
2730,45.0,12.902160129
2740,45.0,12.943690549
2750,44.0,12.986120819
2760,43.0,13.028630648
2770,44.0,13.073498373
2780,44.0,13.118715772
2790,44.0,13.16279689
2800,43.0,13.2062749
2810,43.0,13.251952972
2820,44.0,13.294014639
2830,45.0,13.338449923
2840,45.0,13.382280495
2850,44.0,13.424909982
2860,44.0,13.469181336
2870,44.0,13.51315691
2880,44.0,13.558437187
2890,43.0,13.605393014
2900,44.0,13.647050471
2910,43.0,13.689165392
2920,43.0,13.73257507
2930,44.0,13.777692379
2940,43.0,13.822369868
2950,44.0,13.864399455
2960,44.0,13.909275842
2970,43.0,13.951952488
2980,44.0,13.995194387
2990,43.0,14.040893952
3000,43.0,14.086314098
3010,44.0,14.130121571
3020,44.0,14.175088104
3030,44.0,14.218734856
3040,44.0,14.261323602
3050,44.0,14.303684899
3060,44.0,14.348312022
3070,43.0,14.395034305
3080,44.0,14.44240108
3090,43.0,14.486788885
3100,43.0,14.531396761
3110,44.0,14.574865147
3120,43.0,14.617570986
3130,44.0,14.660517106
3140,44.0,14.702682393
3150,43.0,14.748676455
3160,43.0,14.792062074
3170,43.0,14.838680417
3180,43.0,14.88202369
3190,43.0,14.924310882
3200,43.0,14.967785363
3210,44.0,15.012034261
3220,44.0,15.059251542
3230,44.0,15.10465629
3240,43.0,15.146342299
3250,44.0,15.191357914
3260,43.0,15.233350289
3270,44.0,15.277066334
3280,45.0,15.319869697
3290,43.0,15.364680961
3300,43.0,15.408685407
3310,43.0,15.453169453
3320,43.0,15.499303385
3330,44.0,15.54169195
3340,44.0,15.584827985
3350,43.0,15.627322736
3360,44.0,15.670483472
3370,43.0,15.716746367
3380,44.0,15.760084186
3390,44.0,15.801709563
3400,44.0,15.847485479
3410,43.0,15.889877573
