iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.157004020483,0.164553582875,0.391244870041,0.35,0.025557354
10,0.120045426189,0.117717016465,0.611491108071,0.65,0.245899425
20,0.126620719727,0.117152011167,0.608755129959,0.65,0.450346062
30,0.124285644341,0.115726405907,0.608755129959,0.65,0.653120681
40,0.119426610756,0.115832539428,0.608755129959,0.65,0.851838112
50,0.124611867093,0.124020495814,0.592339261286,0.65,1.055815419
60,0.123605364554,0.122979813822,0.603283173735,0.65,1.252380268
70,0.124463131551,0.115988071816,0.608755129959,0.65,1.45663924
80,0.119111717437,0.114405444655,0.608755129959,0.65,1.660757058
90,0.120013775792,0.117266081792,0.608755129959,0.65,1.859604735
100,0.11973169522,0.113931651914,0.608755129959,0.65,2.055786546
110,0.126142367184,0.116886474852,0.608755129959,0.65,2.256964212
120,0.122149800439,0.121103282186,0.608755129959,0.65,2.454562365
130,0.126244458476,0.116927819185,0.608755129959,0.65,2.65394033
140,0.119083336193,0.114733462471,0.608755129959,0.65,2.852744381
150,0.119009278082,0.11420635806,0.608755129959,0.65,3.054011227
160,0.11930899336,0.113866066319,0.608755129959,0.65,3.254769604
170,0.119161770241,0.114019268398,0.608755129959,0.65,3.455442327
180,0.119004958058,0.114865643552,0.608755129959,0.65,3.654545684
190,0.121043834981,0.113921218474,0.608755129959,0.65,3.858112365
200,0.119071906613,0.114405444655,0.608755129959,0.65,4.058506309
210,0.11917778398,0.114405444655,0.608755129959,0.65,4.269538377
220,0.119259809143,0.115075994629,0.608755129959,0.65,4.476961098
230,0.119237754869,0.115075994629,0.608755129959,0.65,4.684998799
240,0.143838352713,0.129988753502,0.608755129959,0.65,4.896770314
250,0.121434248136,0.114093792957,0.608755129959,0.65,5.104247893
260,0.121113370464,0.113969664268,0.608755129959,0.65,5.313499509
270,0.119223495562,0.114405444655,0.608755129959,0.65,5.521501923
280,0.119540131218,0.116141159479,0.608755129959,0.65,5.751267559
290,0.119075026504,0.114405444655,0.608755129959,0.65,5.980193656
300,0.120626308922,0.113905503084,0.608755129959,0.65,6.195208488
310,0.121810265524,0.114252254017,0.608755129959,0.65,6.406653748
320,0.120306271036,0.113797894096,0.608755129959,0.65,6.625705234
330,0.121616788673,0.114252254017,0.608755129959,0.65,6.850149725
340,0.119268391842,0.115075994629,0.608755129959,0.65,7.067397337
350,0.119247796956,0.114405444655,0.608755129959,0.65,7.2895266
360,0.11906711222,0.114405444655,0.608755129959,0.65,7.505660385
370,0.119012610391,0.114005967159,0.608755129959,0.65,7.723691079
380,0.12495715267,0.124949353014,0.608755129959,0.65,7.945356781
390,0.119258756727,0.114405444655,0.608755129959,0.65,8.17395887
400,0.124691083626,0.124087961765,0.608755129959,0.65,8.417776611
410,0.124509665121,0.124087961765,0.608755129959,0.65,8.651096094
420,0.119356006455,0.114405444655,0.608755129959,0.65,8.875599612
430,0.122094383577,0.114282314405,0.608755129959,0.65,9.12182465
440,0.119453208167,0.113992943339,0.608755129959,0.65,9.359606496
450,0.119217633388,0.114405444655,0.608755129959,0.65,9.606001238
460,0.119306182698,0.114405444655,0.608755129959,0.65,9.836149594
470,0.119436382486,0.114405444655,0.608755129959,0.65,10.068371614
480,0.119311392563,0.114405444655,0.608755129959,0.65,10.314441705
490,0.122748002352,0.114653276967,0.608755129959,0.65,10.538654257
500,0.119345860483,0.114405444655,0.608755129959,0.65,10.764696985
510,0.119307904712,0.114405444655,0.608755129959,0.65,10.995749361
520,0.12409738933,0.115287890626,0.608755129959,0.65,11.226567228
530,0.119171664693,0.114007888199,0.608755129959,0.65,11.449924201
540,0.119327030937,0.114007888199,0.608755129959,0.65,11.681334592
550,0.119332893781,0.11409499392,0.608755129959,0.65,11.916176603
560,0.118951846463,0.114405444655,0.608755129959,0.65,12.144865626
570,0.11922046138,0.1144010986,0.608755129959,0.65,12.370651072
580,0.119183791959,0.114007888199,0.608755129959,0.65,12.597282151
590,0.119536614931,0.113794458719,0.608755129959,0.65,12.824449292
600,0.125212592267,0.124949353014,0.608755129959,0.65,13.076449734
610,0.119738131831,0.114023514317,0.608755129959,0.65,13.313726956
620,0.119540147016,0.114405444655,0.608755129959,0.65,13.552384591
630,0.120307292963,0.116678508452,0.608755129959,0.65,13.794804917
640,0.119535073491,0.114405444655,0.608755129959,0.65,14.020244216
650,0.119474525902,0.114405444655,0.608755129959,0.65,14.26039294
660,0.119490384873,0.114405444655,0.608755129959,0.65,14.504775933
670,0.1194435232,0.114405444655,0.608755129959,0.65,14.757183153
680,0.119394706001,0.114405444655,0.608755129959,0.65,15.007174732
690,0.119537211943,0.114405444655,0.608755129959,0.65,15.249923239
700,0.124824040341,0.124276393217,0.607387140903,0.65,15.475891863
710,0.11957736553,0.114405444655,0.608755129959,0.65,15.720071146
720,0.11936697515,0.114405444655,0.608755129959,0.65,15.949392473
730,0.119420520402,0.114405444655,0.608755129959,0.65,16.172829964
740,0.119476320824,0.114405444655,0.608755129959,0.65,16.387231418
750,0.119765660065,0.113878206166,0.608755129959,0.65,16.606563284
760,0.119497962299,0.114405444655,0.608755129959,0.65,16.827353837
