iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.121770764635,0.120311174661,0.606019151847,0.65,0.000417364
10,0.121762282431,0.120311174661,0.607387140903,0.65,0.00490442399997
20,0.121755722946,0.120311174661,0.607387140903,0.65,0.00843260799998
30,0.134346232162,0.137147417203,0.388508891929,0.35,0.011933523
40,0.128878706256,0.130163004857,0.389876880985,0.35,0.015381186
50,0.128872060861,0.130163004857,0.391244870041,0.35,0.018779124
60,0.128869037065,0.130163004857,0.392612859097,0.35,0.022234165
70,0.127282879192,0.128136393214,0.395348837209,0.35,0.025565056
80,0.127316294584,0.128136393214,0.392612859097,0.35,0.028935724
90,0.1270521596,0.128136393214,0.398084815321,0.35,0.032908537
100,0.12705189654,0.128136393214,0.399452804378,0.35,0.03645244
110,0.12575654025,0.12610447733,0.396716826265,0.35,0.03992705
120,0.125834715857,0.12610447733,0.396716826265,0.35,0.043581311
130,0.125922953211,0.12610447733,0.396716826265,0.35,0.047109172
140,0.119478393341,0.113917409063,0.608755129959,0.65,0.050874428
150,0.1195238458,0.113917409063,0.608755129959,0.65,0.0542598580001
160,0.119528196147,0.113917409063,0.608755129959,0.65,0.058752694
170,0.119492197222,0.113917409063,0.608755129959,0.65,0.062310711
180,0.119494984333,0.113917409063,0.608755129959,0.65,0.065744899
190,0.11952296999,0.113917409063,0.608755129959,0.65,0.06910338
200,0.120325021438,0.113752974511,0.608755129959,0.65,0.072858049
210,0.1203136254,0.113752974511,0.608755129959,0.65,0.076508138
220,0.120357789873,0.113752974511,0.608755129959,0.65,0.079911852
230,0.120369285749,0.113752974511,0.608755129959,0.65,0.083884666
240,0.120079268885,0.113783141892,0.608755129959,0.65,0.0876515259999
250,0.143740401802,0.129965876296,0.608755129959,0.65,0.0916095849999
260,0.120719962839,0.113783843534,0.608755129959,0.65,0.0949962949999
270,0.121058029667,0.118066100998,0.608755129959,0.65,0.0987734199999
280,0.121049288677,0.118066097784,0.608755129959,0.65,0.102086023
290,0.121128678546,0.118066097784,0.608755129959,0.65,0.105840371
300,0.121368118652,0.118066100969,0.608755129959,0.65,0.10950201
310,0.124779235779,0.123697833537,0.608755129959,0.65,0.113374092
320,0.119994435361,0.114601087507,0.608755129959,0.65,0.117468814
330,0.120268761312,0.114601087507,0.608755129959,0.65,0.121016885
340,0.120113736692,0.114601087507,0.608755129959,0.65,0.12484181
350,0.120114589388,0.114601087507,0.608755129959,0.65,0.128778376
360,0.120264573294,0.114601087507,0.608755129959,0.65,0.132624154
370,0.120301567405,0.114031623899,0.608755129959,0.65,0.136188588
380,0.120267632783,0.114031623899,0.608755129959,0.65,0.139745964
390,0.120994925932,0.114031623899,0.608755129959,0.65,0.143144223
400,0.121144267186,0.114031623899,0.608755129959,0.65,0.146538952
410,0.121233718565,0.114031623899,0.608755129959,0.65,0.149938171
420,0.121147581006,0.114031623899,0.608755129959,0.65,0.15341599
430,0.121251811402,0.114031623899,0.608755129959,0.65,0.156893483
440,0.12122077117,0.114031623899,0.608755129959,0.65,0.160364886
450,0.120102221748,0.114031623899,0.608755129959,0.65,0.163757368
460,0.120074122859,0.114031623899,0.608755129959,0.65,0.167311856
470,0.119784854737,0.114031623899,0.608755129959,0.65,0.170833623
480,0.119753925059,0.114031623899,0.608755129959,0.65,0.174488204
490,0.120796853357,0.114031623899,0.608755129959,0.65,0.178015104
500,0.12077345937,0.114031623899,0.608755129959,0.65,0.181632472
