iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.14541030088,0.151489261671,0.391244870041,0.35,0.012564541
10,0.120396346795,0.113870576142,0.608755129959,0.65,0.085763919
20,0.119858664965,0.117247207816,0.607387140903,0.65,0.152085617
30,0.119783233331,0.116935086003,0.607387140903,0.65,0.213441937
40,0.119908171664,0.117247207816,0.606019151847,0.65,0.276087884
50,0.120275583301,0.113793297407,0.607387140903,0.65,0.334702949
60,0.119866938905,0.116935086003,0.608755129959,0.65,0.396044512
70,0.119787022532,0.117247207816,0.608755129959,0.65,0.456680312
80,0.119801317123,0.116935086003,0.604651162791,0.65,0.513964048
90,0.121817144319,0.114364749083,0.608755129959,0.65,0.575814083
100,0.121469785022,0.114252314158,0.608755129959,0.65,0.63383053
110,0.121762563455,0.114364749083,0.608755129959,0.65,0.693783339
120,0.11985945527,0.116935086003,0.608755129959,0.65,0.750619875
130,0.119799292123,0.116935086003,0.610123119015,0.65,0.810180666
140,0.119359342597,0.116213867026,0.610123119015,0.65,0.868217005
150,0.121000860855,0.11913991223,0.608755129959,0.65,0.924656389
160,0.11980617992,0.116935086003,0.608755129959,0.65,0.983947706
170,0.11982193673,0.116935086003,0.610123119015,0.65,1.043418671
180,0.119410177071,0.116213867026,0.608755129959,0.65,1.09957222
190,0.119439152255,0.116213867026,0.608755129959,0.65,1.158436869
200,0.119918582289,0.116935086003,0.607387140903,0.65,1.217969108
210,0.119850203714,0.116935086003,0.608755129959,0.65,1.277330038
220,0.119444737042,0.116213867026,0.607387140903,0.65,1.333874006
230,0.1194160769,0.116213867026,0.608755129959,0.65,1.393225955
240,0.119413486711,0.116213867026,0.610123119015,0.65,1.453489301
250,0.119768948468,0.116935086003,0.608755129959,0.65,1.510668775
260,0.119478903669,0.116213867026,0.607387140903,0.65,1.564299857
270,0.120304199437,0.113829030756,0.608755129959,0.65,1.621035984
280,0.119440735103,0.116213867026,0.606019151847,0.65,1.677506486
290,0.119452498564,0.11621386857,0.607387140903,0.65,1.737441974
300,0.119785114473,0.116935086003,0.608755129959,0.65,1.794077687
310,0.119810383648,0.116935086003,0.606019151847,0.65,1.853698465
320,0.119859101634,0.116935086003,0.608755129959,0.65,1.911439665
330,0.119793543798,0.116935086003,0.608755129959,0.65,1.971051143
340,0.119761022029,0.116935086003,0.607387140903,0.65,2.030668074
350,0.11974401582,0.116935086003,0.607387140903,0.65,2.09569373
360,0.119744716972,0.116935086003,0.608755129959,0.65,2.154412734
370,0.119768219762,0.116935086003,0.608755129959,0.65,2.214566046
380,0.119777903191,0.116935086003,0.608755129959,0.65,2.277634809
390,0.119751912805,0.116935086003,0.607387140903,0.65,2.335870044
400,0.119424619888,0.116213867026,0.608755129959,0.65,2.394341067
410,0.11976135984,0.116935086003,0.607387140903,0.65,2.453280463
420,0.119757334885,0.116935086003,0.607387140903,0.65,2.509973924
430,0.119706006674,0.116935086003,0.608755129959,0.65,2.568739766
440,0.119777390031,0.116935086003,0.612859097127,0.65,2.627917517
450,0.119699448744,0.116935086003,0.610123119015,0.65,2.684047325
460,0.120090990499,0.116935086003,0.608755129959,0.65,2.744736056
470,0.119057646451,0.114542323836,0.610123119015,0.65,2.802511901
480,0.119738590874,0.113752880754,0.612859097127,0.65,2.868123021
490,0.119663793038,0.116935086003,0.610123119015,0.65,2.926202346
500,0.119613100284,0.113752880753,0.610123119015,0.65,2.987320312
510,0.119659753168,0.113752880754,0.608755129959,0.65,3.045663656
520,0.119942699327,0.113752880754,0.612859097127,0.65,3.105893318
530,0.120285288899,0.113852683119,0.608755129959,0.65,3.163374347
540,0.121900726128,0.114519499598,0.607387140903,0.65,3.224627368
550,0.119715951267,0.113752880754,0.608755129959,0.65,3.282337769
560,0.119726710855,0.113752880754,0.608755129959,0.65,3.340798528
570,0.119652565409,0.113752880754,0.608755129959,0.65,3.399983979
580,0.119568714721,0.113752880754,0.610123119015,0.65,3.457849971
590,0.122504469255,0.114937451887,0.608755129959,0.65,3.51507564
600,0.120975133372,0.119115848755,0.608755129959,0.65,3.573205329
610,0.12305021713,0.115322038583,0.608755129959,0.65,3.629817624
620,0.11886885271,0.11487358201,0.608755129959,0.65,3.6883573
630,0.120417635742,0.113943211463,0.608755129959,0.65,3.745324086
640,0.123127038054,0.115322038583,0.610123119015,0.65,3.801880245
650,0.134813818424,0.137520697413,0.391244870041,0.35,3.860390729
660,0.12033138116,0.117679941286,0.608755129959,0.65,3.917988851
670,0.119972996883,0.117679941286,0.611491108071,0.65,3.978410674
680,0.118724865946,0.114616946371,0.610123119015,0.65,4.033274918
