iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.145839383075,0.150572387886,0.391244870041,0.35,0.000369244000012
10,0.145840896843,0.150572387886,0.391244870041,0.35,0.00479021899994
20,0.145924640609,0.150572387886,0.391244870041,0.35,0.00833091099997
30,0.145914081168,0.150572387886,0.391244870041,0.35,0.0123325979999
40,0.145958052622,0.150572387886,0.391244870041,0.35,0.016042035
50,0.13345911959,0.135579850359,0.391244870041,0.35,0.019598769
60,0.133311307209,0.135579850359,0.391244870041,0.35,0.023231853
70,0.13320952486,0.135579850359,0.391244870041,0.35,0.026987163
80,0.124914759587,0.124735976238,0.601915184679,0.65,0.031090544
90,0.121033114357,0.119048135883,0.610123119015,0.65,0.034776242
100,0.121051647476,0.119048135883,0.608755129959,0.65,0.039018208
110,0.121021452499,0.119048135883,0.611491108071,0.65,0.042927183
120,0.121011620496,0.119048135883,0.611491108071,0.65,0.046949402
130,0.12101400515,0.119048135883,0.610123119015,0.65,0.0509235
140,0.131773860051,0.133323862103,0.391244870041,0.35,0.054577758
150,0.12443870166,0.123895057841,0.608755129959,0.65,0.058890304
160,0.124430598455,0.123895057841,0.603283173735,0.65,0.0627190790001
170,0.144503018286,0.149438950153,0.391244870041,0.35,0.0673411980001
180,0.144649455378,0.149438950153,0.391244870041,0.35,0.0715796380001
190,0.126806152368,0.127163591854,0.391244870041,0.35,0.0782003550001
200,0.11960434436,0.116324130277,0.611491108071,0.65,0.0820814200001
210,0.119613434151,0.116324130277,0.612859097127,0.65,0.0861992390001
220,0.119601938998,0.116324130277,0.612859097127,0.65,0.0903196220002
230,0.120428179202,0.113829235869,0.608755129959,0.65,0.0945843660001
240,0.12050604675,0.113829235869,0.604651162791,0.65,0.098672672
250,0.120577241049,0.113829235869,0.604651162791,0.65,0.104286711
260,0.120581875653,0.113829235869,0.604651162791,0.65,0.108249903
270,0.120595669997,0.113829235869,0.604651162791,0.65,0.111878816
280,0.120624236091,0.113829235869,0.604651162791,0.65,0.115876334
290,0.120582368079,0.113829235869,0.604651162791,0.65,0.119518726
300,0.121741594755,0.114243274681,0.604651162791,0.65,0.12368691
310,0.121769799041,0.114243279412,0.604651162791,0.65,0.12732609
320,0.127068383757,0.117553903659,0.608755129959,0.65,0.130991899
330,0.12717939537,0.117553903659,0.608755129959,0.65,0.134717056
340,0.127135154381,0.117553903659,0.608755129959,0.65,0.138416226
350,0.127116224505,0.117553903659,0.608755129959,0.65,0.142998888
360,0.127164207121,0.117553903659,0.608755129959,0.65,0.146572946
370,0.120714124094,0.113935037285,0.608755129959,0.65,0.150505341
380,0.12071287929,0.113935037285,0.608755129959,0.65,0.154318718
