iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.223365957797,0.239381809231,0.391244870041,0.35,0.007070802
10,0.119810978129,0.13570126146,0.548563611491,0.35,0.044957231
20,0.107922733347,0.116334152809,0.673050615595,0.58125,0.074232043
30,0.101206928375,0.100291493635,0.712722298222,0.7375,0.087732044
40,0.0906410493268,0.128281581593,0.756497948016,0.45,0.10035818
50,0.0829696951302,0.110637844547,0.777017783858,0.60625,0.113384035
60,0.0794923311589,0.102995905905,0.78659370725,0.6625,0.128778373
70,0.0787168078896,0.0989502161047,0.789329685363,0.6875,0.140607314
80,0.0780982403482,0.0891650571176,0.78659370725,0.73125,0.153460256
90,0.0777010591792,0.096296593359,0.789329685363,0.7,0.166155364
100,0.0774653049144,0.0963903634646,0.78659370725,0.69375,0.178074772
110,0.0771172935868,0.0983254980132,0.785225718194,0.6875,0.190278412
120,0.0764888945752,0.0952646703898,0.785225718194,0.7,0.202526003
130,0.0757652265705,0.0943296763297,0.783857729138,0.69375,0.214354945
140,0.0753607120826,0.0945201263876,0.783857729138,0.69375,0.226351668
150,0.075119378674,0.094257164482,0.78659370725,0.7,0.238742975
160,0.0750379970009,0.0960870995726,0.787961696306,0.6875,0.25040157
170,0.074981493753,0.0954981269712,0.785225718194,0.6875,0.26250544
180,0.0748788540444,0.09544448832,0.783857729138,0.6875,0.275427677
190,0.0746066215392,0.0949324971247,0.785225718194,0.69375,0.287545019
200,0.0745172293207,0.0951997185909,0.785225718194,0.69375,0.298715675
210,0.0744745203807,0.0944505441952,0.785225718194,0.69375,0.310053468
220,0.0743259847572,0.0964099975621,0.785225718194,0.6875,0.321656885
230,0.0739218532413,0.0935828559453,0.78659370725,0.70625,0.332882396
240,0.0731404265726,0.0939224163218,0.78659370725,0.69375,0.344489987
250,0.0729120886748,0.0931689330132,0.785225718194,0.70625,0.355851521
260,0.0728718003437,0.0932001816898,0.78659370725,0.7,0.367344904
270,0.0727747611991,0.0930964588429,0.783857729138,0.7,0.379066377
280,0.0727462513908,0.0940432096969,0.782489740082,0.69375,0.390678457
290,0.072697997059,0.0939094188943,0.782489740082,0.69375,0.402305611
300,0.0726660436104,0.0939631510681,0.782489740082,0.69375,0.413675805
310,0.0726507668358,0.0944385722202,0.782489740082,0.69375,0.424838119
320,0.0726196077599,0.0968161614434,0.783857729138,0.675,0.435711711
330,0.0726164228137,0.0946057304491,0.782489740082,0.69375,0.446877875
340,0.0726049158221,0.0945234134122,0.782489740082,0.69375,0.458213742
350,0.0725862942806,0.0933644983894,0.782489740082,0.7,0.46927276
360,0.0725229673144,0.093681494375,0.782489740082,0.69375,0.483577976
370,0.0724786839911,0.0936948066427,0.782489740082,0.69375,0.496713865
380,0.0724550285313,0.0942826582591,0.782489740082,0.69375,0.507982045
390,0.0724389021805,0.0936721455119,0.782489740082,0.69375,0.519120301
400,0.0724367318227,0.0942519740762,0.782489740082,0.69375,0.530790125
410,0.0724036130149,0.0941797604638,0.781121751026,0.69375,0.542503897
