iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.119584692174,0.113792947805,0.608755129959,0.65,0.037291338
10,0.13125436673,0.133176377826,0.388508891929,0.35,0.359778131
20,0.119747833707,0.116556659212,0.608755129959,0.65,0.693019178
30,0.138342258855,0.144564347126,0.391244870041,0.35,1.022982911
40,0.122603066278,0.114982715593,0.610123119015,0.65,1.341993494
50,0.134553702344,0.140796143086,0.417236662107,0.35,1.664256688
60,0.119748847347,0.113750904647,0.608755129959,0.65,1.98682978
70,0.1203938477,0.118087467732,0.608755129959,0.65,2.306018408
80,0.120399526285,0.118087467732,0.608755129959,0.65,2.626214995
90,0.119476166506,0.114698326821,0.608755129959,0.65,2.945168474
100,0.131222582564,0.133242381688,0.388508891929,0.35,3.265594116
110,0.119554094545,0.113784187972,0.608755129959,0.65,3.581571512
120,0.122746282461,0.121700520969,0.607387140903,0.65,3.904362427
130,0.123708137847,0.122996236066,0.606019151847,0.65,4.222376597
140,0.119221581736,0.115806115501,0.608755129959,0.65,4.542927671
150,0.119006591152,0.114879555807,0.608755129959,0.65,4.860094924
160,0.120177916183,0.117593426917,0.612859097127,0.65,5.177075148
170,0.118907505536,0.114410542984,0.608755129959,0.65,5.493759913
180,0.118950326871,0.116945463088,0.611491108071,0.65,5.812178935
190,0.119526112522,0.113799581305,0.608755129959,0.65,6.127581774
200,0.120359144525,0.118189311715,0.607387140903,0.65,6.446228886
210,0.121673807232,0.119806233464,0.608755129959,0.65,6.767904052
220,0.123751856006,0.123012559967,0.608755129959,0.65,7.085187756
230,0.120562729928,0.117565759343,0.599179206566,0.65,7.399751377
240,0.11899255073,0.11486642644,0.608755129959,0.65,7.719418318
250,0.127364914119,0.117989599566,0.608755129959,0.65,8.040270303
260,0.122010899591,0.114442986813,0.608755129959,0.65,8.358065685
270,0.121587031547,0.119816918885,0.610123119015,0.65,8.676618802
280,0.119599334284,0.113773102376,0.608755129959,0.65,8.994887049
290,0.119851549522,0.113753921211,0.608755129959,0.65,9.312023504
300,0.119591131855,0.113752703603,0.608755129959,0.65,9.633283874
310,0.132936681938,0.121733979237,0.608755129959,0.65,9.953014013
320,0.119624340515,0.113826337773,0.608755129959,0.65,10.271547242
330,0.123540152727,0.121603087218,0.592339261286,0.65,10.596664294
340,0.12064526115,0.118212053949,0.607387140903,0.65,10.910612296
350,0.120125302079,0.117405893392,0.608755129959,0.65,11.228484995
360,0.122287429351,0.114437230182,0.608755129959,0.65,11.547559097
370,0.120309500781,0.117405893392,0.608755129959,0.65,11.864074157
380,0.120336104125,0.118056400783,0.608755129959,0.65,12.184136969
390,0.120444592887,0.118056400783,0.607387140903,0.65,12.503576143
400,0.119599501765,0.116214199674,0.608755129959,0.65,12.817596007
410,0.119262368194,0.115418357206,0.608755129959,0.65,13.138194561
420,0.12041890975,0.117901686379,0.608755129959,0.65,13.458182627
430,0.128091035358,0.118258022219,0.608755129959,0.65,13.776623144
440,0.119294341747,0.115470783617,0.607387140903,0.65,14.090959315
450,0.121045755093,0.114606191421,0.593707250342,0.65,14.40865172
460,0.119211360543,0.114050364453,0.608755129959,0.65,14.728993951
470,0.119223751408,0.114050364462,0.610123119015,0.65,15.047379611
480,0.120946139864,0.119056074506,0.608755129959,0.65,15.365625721
490,0.119350392457,0.115759502024,0.608755129959,0.65,15.684255831
500,0.119395483106,0.11549006565,0.608755129959,0.65,16.005554054
510,0.119680382213,0.116492623941,0.608755129959,0.65,16.327942042
520,0.124681426516,0.124393046149,0.608755129959,0.65,16.643314405
530,0.119832231656,0.116492623965,0.607387140903,0.65,16.961016435
540,0.120079000213,0.113757990355,0.608755129959,0.65,17.277956877
550,0.119586742365,0.113781971708,0.608755129959,0.65,17.592568619
560,0.119129618935,0.114321716653,0.608755129959,0.65,17.910125646
570,0.119312498881,0.115470783617,0.608755129959,0.65,18.227699675
580,0.122281601751,0.120777904689,0.603283173735,0.65,18.547081428
590,0.119317556861,0.115222058346,0.608755129959,0.65,18.862261309
600,0.124217575353,0.12394909789,0.615595075239,0.65,19.176173059
610,0.119153036836,0.115104235865,0.608755129959,0.65,19.494864442
620,0.119144432576,0.11417568874,0.608755129959,0.65,19.811822211
630,0.121877183072,0.120397557713,0.608755129959,0.65,20.131628063
640,0.119283354066,0.114050364454,0.608755129959,0.65,20.449782744
650,0.120067765928,0.117288648337,0.608755129959,0.65,20.763486292
660,0.119837683228,0.113752947262,0.608755129959,0.65,21.081212704
670,0.119169192161,0.11452515021,0.608755129959,0.65,21.404079651
680,0.119027293549,0.11417088212,0.608755129959,0.65,21.722254545
690,0.120283514452,0.113776122416,0.608755129959,0.65,22.041711042
700,0.120214343479,0.113755618046,0.608755129959,0.65,22.359246896
710,0.120664632768,0.113894582333,0.608755129959,0.65,22.680600939
720,0.1200542306,0.117335933722,0.608755129959,0.65,22.997137816
730,0.119321877807,0.115115191407,0.608755129959,0.65,23.317274094
740,0.119197905577,0.114380367661,0.608755129959,0.65,23.640841672
750,0.1194555065,0.116070387563,0.608755129959,0.65,23.961717079
760,0.119263315978,0.113992543818,0.608755129959,0.65,24.279147389
770,0.119488509652,0.115759502035,0.608755129959,0.65,24.595576799
780,0.120026280199,0.117244091042,0.608755129959,0.65,24.917572765
790,0.119159043387,0.114717881579,0.608755129959,0.65,25.235797382
800,0.119314080634,0.11408208411,0.608755129959,0.65,25.552198559
810,0.119021428122,0.114386984491,0.608755129959,0.65,25.868447676
820,0.121048382356,0.114044192683,0.608755129959,0.65,26.190870953
830,0.11905304564,0.115383586004,0.608755129959,0.65,26.507737613
840,0.119034975001,0.114050364452,0.608755129959,0.65,26.826485137
850,0.119854310385,0.113756909694,0.608755129959,0.65,27.142529584
860,0.119319407641,0.115759502024,0.608755129959,0.65,27.459461687
870,0.119922166487,0.117160520498,0.608755129959,0.65,27.777683737
880,0.119036373431,0.11476101436,0.608755129959,0.65,28.097409386
890,0.121233874614,0.119471745471,0.608755129959,0.65,28.41379324
900,0.119948866343,0.117160520501,0.608755129959,0.65,28.729028939
910,0.119371218667,0.115944504326,0.608755129959,0.65,29.045914529
920,0.11945674851,0.115801057505,0.608755129959,0.65,29.365848703
930,0.119974317276,0.116491517562,0.608755129959,0.65,29.684549389
940,0.119334164753,0.115753925921,0.608755129959,0.65,30.004704271
950,0.119917278928,0.117077645015,0.608755129959,0.65,30.322630222
960,0.119407586586,0.115944504325,0.608755129959,0.65,30.638845331
970,0.119871815375,0.115759502038,0.608755129959,0.65,30.961107567
980,0.11919196599,0.114656350867,0.607387140903,0.65,31.283782994
990,0.119283487609,0.113868397414,0.608755129959,0.65,31.607153598
1000,0.126877344256,0.117626672255,0.608755129959,0.65,31.925955015
1010,0.121143988397,0.113943806266,0.608755129959,0.65,32.24449883
1020,0.119845560261,0.113763557062,0.608755129959,0.65,32.563170963
1030,0.119419681819,0.113801666472,0.608755129959,0.65,32.878974484
1040,0.119689020144,0.1138025203,0.601915184679,0.65,33.19828694
1050,0.119853922584,0.113767816181,0.608755129959,0.65,33.517130705
1060,0.118986862805,0.114652669608,0.608755129959,0.65,33.838120315
1070,0.119151322543,0.115320390778,0.608755129959,0.65,34.154817912
1080,0.119109952697,0.114652669608,0.608755129959,0.65,34.472367239
1090,0.120051628972,0.113780193074,0.608755129959,0.65,34.78822273
1100,0.119282436303,0.113763995,0.608755129959,0.65,35.111157685
1110,0.122275270023,0.121092863408,0.608755129959,0.65,35.432274977
1120,0.119239603278,0.114173364494,0.608755129959,0.65,35.752035593
1130,0.120081089982,0.113780193057,0.608755129959,0.65,36.074598097
1140,0.119802422508,0.116534475617,0.608755129959,0.65,36.388651319
1150,0.118993502651,0.114190463341,0.608755129959,0.65,36.706475253
1160,0.119202794074,0.115759502026,0.608755129959,0.65,37.027039159
1170,0.122600193274,0.114666531446,0.608755129959,0.65,37.342742588
1180,0.121717852645,0.12004173884,0.608755129959,0.65,37.665354174
1190,0.119340877694,0.114656351631,0.608755129959,0.65,37.984860075
1200,0.119113110518,0.114360959033,0.608755129959,0.65,38.296565671
1210,0.119171698652,0.114841986154,0.608755129959,0.65,38.613061805
1220,0.119148352785,0.115759502021,0.611491108071,0.65,38.931424047
1230,0.11910091513,0.114442766515,0.608755129959,0.65,39.246866024
1240,0.120980641873,0.119248917119,0.611491108071,0.65,39.568607594
1250,0.119021640279,0.114415458579,0.608755129959,0.65,39.885372883
1260,0.119593059941,0.1138025203,0.608755129959,0.65,40.199079961
1270,0.119103466832,0.114837930624,0.608755129959,0.65,40.515747404
1280,0.119118280202,0.114415458579,0.608755129959,0.65,40.83098631
1290,0.11910671907,0.114415458579,0.608755129959,0.65,41.153376544
1300,0.119429414635,0.113802520299,0.608755129959,0.65,41.473122084
1310,0.118955204957,0.114841986523,0.608755129959,0.65,41.788787339
1320,0.119641486858,0.1138025203,0.608755129959,0.65,42.099334194
1330,0.119114618462,0.114652669608,0.608755129959,0.65,42.418740967
1340,0.119311200935,0.114049703986,0.608755129959,0.65,42.734770973
1350,0.119081446731,0.114134928677,0.608755129959,0.65,43.05413925
1360,0.119184315038,0.113986346971,0.608755129959,0.65,43.375214194
1370,0.120872699707,0.11396838461,0.608755129959,0.65,43.68979578
1380,0.121285490581,0.114060295622,0.608755129959,0.65,44.006603734
1390,0.119812612584,0.116897042278,0.607387140903,0.65,44.322822053
1400,0.119095645311,0.114841986524,0.608755129959,0.65,44.639124744
1410,0.118909708698,0.114656350864,0.611491108071,0.65,44.961659659
1420,0.122560477058,0.114635508623,0.608755129959,0.65,45.282792672
1430,0.119807815219,0.116960617815,0.604651162791,0.65,45.598644956
1440,0.119643184744,0.1138025203,0.608755129959,0.65,45.920789135
1450,0.119671275674,0.116477822037,0.608755129959,0.65,46.238614993
1460,0.119063931854,0.114656350863,0.608755129959,0.65,46.556030224
1470,0.119004480278,0.114415458579,0.608755129959,0.65,46.876550501
1480,0.120433243195,0.113802430668,0.608755129959,0.65,47.20198996
1490,0.119105314239,0.11457482428,0.608755129959,0.65,47.52173967
1500,0.120580569584,0.118611332016,0.608755129959,0.65,47.840000858
1510,0.119083785223,0.114142747238,0.608755129959,0.65,48.159484622
1520,0.124006097406,0.123570253581,0.608755129959,0.65,48.473969004
1530,0.118753554411,0.114841986523,0.611491108071,0.65,48.7915934
1540,0.119367865536,0.11457482428,0.608755129959,0.65,49.106814026
1550,0.119189248374,0.114260030157,0.608755129959,0.65,49.423681008
1560,0.119200253922,0.114260030157,0.608755129959,0.65,49.740427367
1570,0.11936963099,0.115859199053,0.608755129959,0.65,50.054603777
1580,0.121742513549,0.114223443811,0.608755129959,0.65,50.370901976
1590,0.119290043855,0.1138025203,0.608755129959,0.65,50.691682104
1600,0.118972098893,0.115019485973,0.607387140903,0.65,51.009117869
1610,0.119795606605,0.113768404443,0.608755129959,0.65,51.329149885
1620,0.119105377462,0.114841986523,0.608755129959,0.65,51.649680749
1630,0.119352633844,0.114729098993,0.608755129959,0.65,51.966005252
1640,0.118976086642,0.114841986523,0.608755129959,0.65,52.286184193
1650,0.119135372316,0.114841986523,0.608755129959,0.65,52.606003518
1660,0.119656955083,0.113768404443,0.608755129959,0.65,52.924258289
1670,0.118740488187,0.11457482428,0.612859097127,0.65,53.246209667
1680,0.118900769685,0.11405425957,0.610123119015,0.65,53.564518975
1690,0.1189947082,0.114841986523,0.608755129959,0.65,53.883872494
1700,0.11890394597,0.114841987438,0.610123119015,0.65,54.19935008
1710,0.119430680519,0.113787918132,0.608755129959,0.65,54.513642943
1720,0.118785407915,0.114841986523,0.611491108071,0.65,54.835570902
1730,0.118812723176,0.11457482428,0.612859097127,0.65,55.158265258
1740,0.120392443868,0.118297482761,0.608755129959,0.65,55.475493144
1750,0.118909385434,0.11457482428,0.608755129959,0.65,55.799191289
1760,0.12604794638,0.126596003623,0.391244870041,0.35,56.114457466
1770,0.11922012102,0.11457482428,0.608755129959,0.65,56.430757269
1780,0.120974483685,0.118653402126,0.608755129959,0.65,56.754786484
1790,0.118793257991,0.114841986523,0.610123119015,0.65,57.077941511
1800,0.119972988476,0.116960617815,0.608755129959,0.65,57.395110688
1810,0.120885180618,0.113982440259,0.608755129959,0.65,57.718738896
1820,0.124724291698,0.124555737498,0.606019151847,0.65,58.035761143
1830,0.119677594272,0.113759521808,0.608755129959,0.65,58.351046249
1840,0.124094193332,0.123858801552,0.612859097127,0.65,58.670598024
1850,0.119177562222,0.114006353598,0.608755129959,0.65,58.988948073
1860,0.122049673669,0.120636284122,0.608755129959,0.65,59.309911058
1870,0.121824746317,0.11423708382,0.608755129959,0.65,59.63092858
1880,0.11964179558,0.116812797048,0.608755129959,0.65,59.950525911
1890,0.118950609423,0.114841986523,0.608755129959,0.65,60.268746037
1900,0.119161180208,0.11457482428,0.608755129959,0.65,60.591011478
1910,0.118922307567,0.114841986523,0.608755129959,0.65,60.906957435
