iterations,fitness,time,fevals
0,0.0303482551982,0.0022886029999
10,0.0392121223723,0.00443541200002
20,0.047284501702,0.00678336399983
30,0.0534778868297,0.0088929589997
40,0.0617941039421,0.0108520979998
50,0.0625398147754,0.0126851619998
60,0.0635951590671,0.014585594
70,0.0595717037987,0.0165094449999
80,0.0646497672284,0.0184313709999
90,0.0659158901766,0.020261869
100,0.0736535677784,0.0219659709999
110,0.0752128069721,0.0236370299999
120,0.0759163751325,0.025275688
130,0.0676710053337,0.027060632
140,0.0730917481098,0.029078157
150,0.0739061838786,0.0307030199999
160,0.0825002979593,0.0323679839998
170,0.0777820063485,0.0340149819999
180,0.0815574357107,0.0355496999998
190,0.0815574357107,0.0371716759998
200,0.0787728396871,0.038929031
210,0.0801792006093,0.040542666
220,0.0848685994908,0.042100803
230,0.0865476544571,0.0436701680001
240,0.0848891006944,0.045206169
250,0.0879646029334,0.0466841050002
260,0.0905420330066,0.0484501210003
270,0.0796464249016,0.0500239770004
280,0.0796822081453,0.0516578230004
290,0.0817739561599,0.0532182050003
300,0.0825416837536,0.0547606230004
310,0.0829491694016,0.0562953410004
320,0.0845826963571,0.0579558140003
330,0.0854050762264,0.0595437850002
340,0.0858434314323,0.0610239670002
350,0.0810850075268,0.0625022240001
360,0.0875474484054,0.0640302050001
370,0.0874224620372,0.0655139160001
380,0.0909374501773,0.0670797519999
390,0.090073722108,0.0686917830001
400,0.0895405434026,0.070226821
410,0.0851738888229,0.0717727670001
420,0.0859304439854,0.0733347530002
430,0.0923496451293,0.0748357870002
440,0.0956214445751,0.0764612920002
450,0.0943862752981,0.0780175040002
460,0.0979217493119,0.0794598310001
470,0.0959157249104,0.0808347890002
480,0.0940764458505,0.0823101590001
490,0.0895460668724,0.0838182500001
500,0.091748654593,0.0852923360001
510,0.0878333113668,0.089223768
520,0.091582598373,0.0910327720001
530,0.0992472147595,0.0925658860001
540,0.100362551584,0.0940155920002
550,0.10121452517,0.0954255180002
560,0.103754550429,0.0969406670001
570,0.101477385671,0.0987086080002
580,0.104390154088,0.100562524
590,0.102737656774,0.103533473
600,0.103152200536,0.105112141
610,0.102811696484,0.107002629
620,0.102811696484,0.108600545
630,0.103067108092,0.109979032
640,0.0985292976623,0.111718421
650,0.0969923742927,0.113112627
660,0.112573655699,0.120056713
670,0.113713152061,0.121538498
680,0.113404892666,0.123147642
690,0.112539606055,0.124533187
700,0.112986438212,0.125898521
710,0.113263205246,0.127363946
720,0.111844329665,0.128671216
730,0.112045001557,0.12990053
740,0.110755947746,0.131357934
750,0.107465734603,0.132708832
760,0.108525617419,0.134001344
770,0.112118037049,0.135266908
780,0.110849476859,0.136620694
790,0.110672955936,0.137878239
800,0.105684965592,0.139121669
810,0.106991754008,0.140914954
820,0.104862019816,0.142245
830,0.104904180305,0.143611296
840,0.113223369917,0.145045602
850,0.109831897949,0.146562355
860,0.112256476739,0.147941163
870,0.11313511576,0.149232713
880,0.113691598204,0.150633657
890,0.11296535356,0.151877086
900,0.112128170502,0.153108325
910,0.109084929952,0.154331223
920,0.108630514527,0.155525891
930,0.109317891579,0.156829952
940,0.109428541513,0.158080118
950,0.108899995023,0.1594246
960,0.104885100554,0.1608079
970,0.105582038155,0.162092071999
980,0.107946654887,0.163462539
990,0.100821803032,0.164807341999
1000,0.107060367477,0.166212455999
1010,0.109489408524,0.167599604999
1020,0.104953860251,0.169403155999
1030,0.102398136316,0.170846444999
1040,0.105593235662,0.172214024999
1050,0.103113355437,0.173600531999
1060,0.106283685818,0.174989284999
1070,0.108100466781,0.176267360999
1080,0.109661927109,0.177621145999
1090,0.109574727368,0.178847573
1100,0.109308901856,0.180026201
1110,0.109221125579,0.181235946
1120,0.110038341691,0.182416178
1130,0.109725974582,0.183615978
1140,0.109905104765,0.184794926
1150,0.109981545574,0.186118876
1160,0.109243283303,0.187464321
1170,0.107462730841,0.188830297
1180,0.109076834766,0.190079501
1190,0.105593437491,0.191327742
1200,0.108668646975,0.192620255
1210,0.10728534022,0.193839303
1220,0.108103967742,0.195644778
1230,0.104775768236,0.196944028
1240,0.10928583816,0.198241352
1250,0.10994938562,0.199530335
1260,0.112191512696,0.200807128
1270,0.106469198085,0.202098357
1280,0.103637900407,0.203433536
1290,0.106039630589,0.205399733
1300,0.106956099697,0.206871253
1310,0.111016644775,0.208262252
1320,0.112325044371,0.209595186
1330,0.0971111813574,0.210917533
1340,0.0955655473073,0.212225123
1350,0.0982835375438,0.213621576
1360,0.0980418211152,0.215237777
1370,0.0968472670109,0.216698069
1380,0.0997573156224,0.218146171
1390,0.101220783509,0.219646884
1400,0.101339412948,0.221014785001
1410,0.0988197911975,0.222375628
1420,0.100076238363,0.223870888
1430,0.104260650005,0.225268303
1440,0.102938212049,0.226578459
